web-scraper-order,web-scraper-start-url,product_name,price,spec_columns,spec_values
1678103845-14237,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Top Speed,
1678103845-14238,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Motor Type,
1678103845-14239,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Battery Type,
1678103845-14240,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Battery Capacity,
1678103845-14241,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Swappable Battery,
1678103845-14242,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Transmission,
1678103845-14243,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Claimed Range,
1678103845-14244,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Suspension Front,
1678103845-14245,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Suspension Rear,
1678103845-14246,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Brakes Front,
1678103845-14247,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Brakes Rear,
1678103845-14248,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Tyre Size,
1678103845-14249,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Wheel Size,
1678103845-14250,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Wheels Type,
1678103845-14251,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",Tubeless Tyre,
1678103845-14252,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,250
1678103845-14253,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Push Button Start
1678103845-14254,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Digital
1678103845-14255,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14256,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Digital
1678103845-14257,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Digital
1678103845-14258,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Keyless Entry
1678103845-14259,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Single
1678103845-14260,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14261,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14262,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14263,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,15°
1678103845-14264,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Digital
1678103845-14265,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Digital
1678103845-14266,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Keyless Entry
1678103845-14267,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14268,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14269,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Electric Bikes
1678103845-14270,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,650 mm
1678103845-14271,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,1800 mm
1678103845-14272,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,1060 mm
1678103845-14273,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,150 kg
1678103845-14274,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,LED
1678103845-14275,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,LED
1678103845-14276,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,LED
1678103845-14277,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14278,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,25 kmph
1678103845-14279,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Brushless Motor
1678103845-14280,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Lithium-ion
1678103845-14281,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,48 V / 40 Ah
1678103845-14282,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Yes
1678103845-14283,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Automatic
1678103845-14284,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,90-120 km/charge
1678103845-14285,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Hydraulic
1678103845-14286,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Hydraulic
1678103845-14287,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Disc
1678103845-14288,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Drum
1678103845-14289,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,"Front :-90-100/10	Rear :-90-100/10"
1678103845-14290,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,"Front :-254 mm,Rear :-254 mm"
1678103845-14291,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Alloy
1678103845-14292,https://www.bikedekho.com/gemopai/ryder/specifications,Gemopai Ryder,"Rs.60,000 - 84,302*",,Tubeless
1678103848-14293,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Motor Power (w),
1678103848-14294,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Starting,
1678103848-14295,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Instrument Console,
1678103848-14296,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Speedometer,
1678103848-14297,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Seat Type,
1678103848-14298,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Speedometer,
1678103848-14299,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Display,
1678103848-14300,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Body Type,
1678103848-14301,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Load Carrying Capacity,
1678103848-14302,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Headlight,
1678103848-14303,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Tail Light,
1678103848-14304,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Turn Signal Lamp,
1678103848-14305,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Top Speed,
1678103848-14306,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Motor Type,
1678103848-14307,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Battery Type,
1678103848-14308,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Battery Capacity,
1678103848-14309,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Battery Warranty,
1678103848-14310,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Motor Warranty,
1678103848-14311,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Claimed Range,
1678103848-14312,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Brakes Front,
1678103848-14313,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Brakes Rear,
1678103848-14314,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Tyre Size,
1678103848-14315,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Wheel Size,
1678103848-14316,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Wheels Type,
1678103848-14317,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",Tubeless Tyre,
1678103848-14318,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,250
1678103848-14319,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Push Button Start
1678103848-14320,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Digital
1678103848-14321,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Digital
1678103848-14322,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Single
1678103848-14323,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Digital
1678103848-14324,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Yes
1678103848-14325,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Electric Bikes
1678103848-14326,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,150-200 kg
1678103848-14327,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,LED
1678103848-14328,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,LED
1678103848-14329,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,LED
1678103848-14330,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,42-57 kmph
1678103848-14331,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,BLDC
1678103848-14332,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Lithium Ion
1678103848-14333,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,48 V/26 Ah
1678103848-14334,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,3 Years
1678103848-14335,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,1 Year
1678103848-14336,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,60-70 km/charge
1678103848-14337,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Drum
1678103848-14338,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Drum
1678103848-14339,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,"Front :-3.00-10,	Rear :- 3.00-10"
1678103848-14340,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,"Front :-254 mm,Rear :-254 mm"
1678103848-14341,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Alloy
1678103848-14342,https://www.bikedekho.com/viertric/mist/specifications,Viertric Mist,"Rs.72,000*",,Tubeless
1678103851-14343,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",No. Of Batteries,
1678103851-14344,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Motor Power (w),
1678103851-14345,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Starting,
1678103851-14346,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Instrument Console,
1678103851-14347,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Speedometer,
1678103851-14348,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Tripmeter,
1678103851-14349,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Additional Features Of Variant,
1678103851-14350,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Seat Type,
1678103851-14351,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Passenger Footrest,
1678103851-14352,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Braking Type,
1678103851-14353,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Fast Charging,
1678103851-14354,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Speedometer,
1678103851-14355,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Tripmeter,
1678103851-14356,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",EBS,
1678103851-14357,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Additional Features,
1678103851-14358,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Passenger Footrest,
1678103851-14359,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Display,
1678103851-14360,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Body Type,
1678103851-14361,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Headlight,
1678103851-14362,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Tail Light,
1678103851-14363,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Turn Signal Lamp,
1678103851-14364,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",DRLs,
1678103851-14365,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Low Battery Indicator,
1678103851-14366,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Front Brake Diameter,
1678103851-14367,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Rear Brake Diameter,
1678103851-14368,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Top Speed,
1678103851-14369,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Motor Type,
1678103851-14370,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Drive Type,
1678103851-14371,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Battery Type,
1678103851-14372,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Battery Capacity,
1678103851-14373,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Water Proof Rating,
1678103851-14374,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Reverse Assist,
1678103851-14375,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Transmission,
1678103851-14376,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Claimed Range,
1678103851-14377,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Suspension Front,
1678103851-14378,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Suspension Rear,
1678103851-14379,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Brakes Front,
1678103851-14380,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Brakes Rear,
1678103851-14381,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Wheel Size,
1678103851-14382,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Wheels Type,
1678103851-14383,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",Tubeless Tyre,
1678103851-14384,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,1
1678103851-14385,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,800
1678103851-14386,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,"Remote Start,Push Button Start"
1678103851-14387,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14388,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14389,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14390,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,"Battery Position - Underseat VT, Drive Mode - Eco, City & Sports, Cluster - Digital, Wheels Lock, Parking Mode - With Lever, Energy - 2.2 KWh"
1678103851-14391,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Single
1678103851-14392,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14393,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Combi Brake System
1678103851-14394,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14395,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14396,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14397,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14398,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,"Battery Position - Underseat VT, Drive Mode - Eco, City & Sports, Cluster - Digital, Wheels Lock, Parking Mode - With Lever, Energy - 2.2 KWh"
1678103851-14399,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14400,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Digital
1678103851-14401,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Electric Bikes
1678103851-14402,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,LED
1678103851-14403,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,LED
1678103851-14404,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,LED
1678103851-14405,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14406,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14407,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,130 mm
1678103851-14408,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,110 mm
1678103851-14409,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,45-55 kmph
1678103851-14410,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,BLDC
1678103851-14411,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Hub Motor
1678103851-14412,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,LFP
1678103851-14413,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,60 V / 36 Ah
1678103851-14414,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,IP67
1678103851-14415,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Yes
1678103851-14416,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Automatic
1678103851-14417,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,70-80 km/charge
1678103851-14418,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Telescopic
1678103851-14419,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Spring Loaded hydraulic Shock Absorber
1678103851-14420,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Drum
1678103851-14421,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Drum
1678103851-14422,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,"Front :-254 mm,Rear :-254 mm"
1678103851-14423,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Steel Wheels
1678103851-14424,https://www.bikedekho.com/okaya/faast-f2f/specifications,Okaya Faast F2F,"Rs.83,999*",,Tubeless
1678103854-14425,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Starting,
1678103854-14426,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Instrument Console,
1678103854-14427,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Anti Theft Alarm,
1678103854-14428,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",USB Charging Port,
1678103854-14429,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Speedometer,
1678103854-14430,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Tripmeter,
1678103854-14431,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Central Locking,
1678103854-14432,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Additional Features Of Variant,
1678103854-14433,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Seat Type,
1678103854-14434,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Passenger Footrest,
1678103854-14435,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Underseat storage,
1678103854-14436,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Charger Output,
1678103854-14437,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Speedometer,
1678103854-14438,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Tripmeter,
1678103854-14439,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Central Locking,
1678103854-14440,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Additional Features,
1678103854-14441,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Passenger Footrest,
1678103854-14442,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Body Type,
1678103854-14443,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Boot Space,
1678103854-14444,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Width,
1678103854-14445,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Length,
1678103854-14446,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Additional Storage,
1678103854-14447,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Motor Type,
1678103854-14448,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Drive Type,
1678103854-14449,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Battery Type,
1678103854-14450,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Battery Capacity,
1678103854-14451,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Swappable Battery,
1678103854-14452,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Transmission,
1678103854-14453,https://www.bikedekho.com/birla-e-bike/electro/specifications,Birla Electro,"Rs.76,109 - 1.10 Lakh*",Suspension Front,
